CustomerID,FullName,Region,TotalOrders,TotalRevenue,TotalRevenuePerRegion,TotalOrdersPerRegion,AverageOrderValue,TotalQuantityPurchased,TotalProductsPurchased,FirstPurchaseDate,LastPurchaseDate,CustomerLifespanMonths,AverageMonthlySpend,CustomerSegment
19366,Christy Beck,France,2,1617.46,7251555.646926051,2672,808.73,4,4,2013-01-29,2014-02-13,13,124.42,Regular
11185,Ashley Henderson,Canada,27,1616.3100000000002,16355770.454862092,4067,59.86,68,29,2013-07-24,2014-06-28,11,146.94,Regular
29999,Nikki McCormick,Southeast,5,1615.2174,7879655.072151,486,323.04,5,5,2012-05-30,2013-05-30,12,134.6,Regular
14879,Andrea Richardson,Southwest,2,1613.0582,24184609.600810263,6224,806.53,5,5,2012-03-20,2014-03-23,24,67.21,Loyal
14750,Mary Green,Southwest,2,1613.0582,24184609.600810263,6224,806.53,5,5,2012-02-15,2014-02-22,24,67.21,Loyal
14643,Eric Simmons,Northwest,2,1613.0582,16084942.547585148,4594,806.53,5,5,2011-11-03,2014-01-20,26,62.04,VIP
15520,Desiree Navarro,Southwest,2,1611.96,24184609.600810263,6224,805.98,4,4,2012-12-07,2014-05-18,17,94.82,Loyal
19310,Evelyn Raman,France,2,1611.46,7251555.646926051,2672,805.73,4,4,2012-10-31,2013-11-05,13,123.96,Regular
19452,Jacob Anderson,France,2,1611.46,7251555.646926051,2672,805.73,4,4,2013-04-19,2014-05-22,13,123.96,Regular
19172,Calvin Luo,United Kingdom,2,1609.4075,7670721.035475045,3219,804.7,4,4,2012-06-03,2013-11-06,17,94.67,Loyal
19193,Omar Lal,United Kingdom,2,1609.3975,7670721.035475045,3219,804.7,5,5,2012-07-20,2014-03-15,20,80.47,Loyal
19290,Sergio Prasad,United Kingdom,2,1605.3975,7670721.035475045,3219,802.7,5,5,2012-08-28,2014-04-29,20,80.27,Loyal
19324,Tanya Blanco,France,2,1602.47,7251555.646926051,2672,801.24,3,3,2013-01-11,2013-12-11,11,145.68,Regular
19419,Allison Adams,France,2,1602.47,7251555.646926051,2672,801.24,3,3,2013-02-22,2014-03-08,13,123.27,Regular
19442,Connor Hill,France,2,1602.47,7251555.646926051,2672,801.24,3,3,2013-03-03,2014-04-28,13,123.27,Regular
21540,Ross Rubio,United Kingdom,2,1602.47,7670721.035475045,3219,801.24,3,3,2013-05-06,2013-12-09,7,228.92,Regular
14662,Jack Ross,Southwest,2,1602.0782,24184609.600810263,6224,801.04,4,4,2011-12-25,2014-01-11,25,64.08,VIP
14649,Grace Cox,Southwest,2,1601.5582,24184609.600810263,6224,800.78,5,5,2011-11-20,2014-01-02,26,61.6,VIP
14613,Glenn Huang,Northwest,2,1601.5582,16084942.547585148,4594,800.78,5,5,2011-09-28,2013-12-07,27,59.32,VIP
15338,Marie Navarro,Southwest,2,1597.7,24184609.600810263,6224,798.85,6,6,2012-09-14,2014-04-11,19,84.09,Loyal
14590,Marissa Butler,Southwest,2,1597.5582,24184609.600810263,6224,798.78,5,5,2011-08-19,2013-12-14,28,57.06,VIP
14868,Ariana Morgan,Southwest,2,1597.5582,24184609.600810263,6224,798.78,5,5,2012-02-29,2014-03-29,25,63.9,VIP
15538,Luis Lal,Southwest,2,1595.41,24184609.600810263,6224,797.71,5,5,2013-01-25,2014-05-21,16,99.71,Loyal
19173,Kelli Lal,United Kingdom,2,1594.4175,7670721.035475045,3219,797.21,3,3,2012-06-25,2013-12-21,18,88.58,Loyal
19260,Latoya Sharma,United Kingdom,2,1592.7075,7670721.035475045,3219,796.35,4,4,2012-07-19,2014-04-20,21,75.84,Loyal
14914,Arianna Gray,Southwest,2,1592.5682000000002,24184609.600810263,6224,796.28,4,4,2012-05-22,2014-03-26,22,72.39,Loyal
14755,Robert Davis,Southwest,2,1592.5682000000002,24184609.600810263,6224,796.28,4,4,2012-03-24,2014-02-28,23,69.24,Loyal
19301,Jamie Liu,United Kingdom,2,1590.4175,7670721.035475045,3219,795.21,3,3,2012-08-02,2014-05-18,21,75.73,Loyal
19194,Cesar Garcia,France,2,1589.75,7251555.646926051,2672,794.88,5,5,2012-08-18,2013-11-14,15,105.98,Loyal
19474,Jenny Luo,France,2,1589.75,7251555.646926051,2672,794.88,5,5,2013-04-27,2014-05-09,13,122.29,Regular
15532,Marshall Jai,Southwest,2,1589.75,24184609.600810263,6224,794.88,5,5,2013-01-27,2014-05-19,16,99.36,Loyal
14026,Chloe Butler,Northwest,2,1589.6975,16084942.547585148,4594,794.85,4,4,2012-07-13,2014-05-11,22,72.26,Loyal
25011,Taylor White,Australia,2,1589.3975,10655335.959317066,6843,794.7,5,5,2012-12-20,2014-03-10,15,105.96,Loyal
14746,Courtney Nelson,Southwest,2,1588.5682000000002,24184609.600810263,6224,794.28,4,4,2012-02-06,2014-02-13,24,66.19,Loyal
14896,Alexia Flores,Southwest,2,1588.5682000000002,24184609.600810263,6224,794.28,4,4,2012-04-17,2014-03-20,23,69.07,Loyal
14660,Gabrielle Howard,Northwest,2,1588.5682000000002,16084942.547585148,4594,794.28,4,4,2011-12-19,2014-01-10,25,63.54,VIP
14647,Sean Howard,Southwest,2,1588.5682000000002,24184609.600810263,6224,794.28,4,4,2011-11-20,2014-01-23,26,61.1,VIP
14756,Charles Reed,Southwest,2,1588.5682000000002,24184609.600810263,6224,794.28,4,4,2012-03-27,2014-02-03,23,69.07,Loyal
14741,Emma Cooper,Southwest,2,1588.5682000000002,24184609.600810263,6224,794.28,4,4,2012-02-14,2014-02-19,24,66.19,Loyal
14651,Amber Green,Northwest,2,1588.5682000000002,16084942.547585148,4594,794.28,4,4,2011-11-07,2014-01-14,26,61.1,VIP
15432,Alvin Kumar,Southwest,2,1587.47,24184609.600810263,6224,793.74,3,3,2012-11-21,2014-05-06,18,88.19,Loyal
15466,Elijah Perez,Southwest,2,1587.47,24184609.600810263,6224,793.74,3,3,2012-11-02,2014-05-08,18,88.19,Loyal
15255,Evan Collins,Southwest,2,1587.47,24184609.600810263,6224,793.74,3,3,2012-07-05,2014-04-08,21,75.59,Loyal
15529,Jason Allen,Northwest,2,1587.47,16084942.547585148,4594,793.74,3,3,2013-01-05,2014-05-02,16,99.22,Loyal
15547,Cassidy Wood,Southwest,2,1587.47,24184609.600810263,6224,793.74,3,3,2013-01-17,2014-05-27,16,99.22,Loyal
15502,Nathaniel Howard,Northwest,2,1587.47,16084942.547585148,4594,793.74,3,3,2012-12-15,2014-05-29,17,93.38,Loyal
19447,Yolanda Simpson,France,2,1587.46,7251555.646926051,2672,793.73,4,4,2013-03-20,2014-05-04,14,113.39,Regular
15475,Kaitlyn Brooks,Southwest,2,1587.46,24184609.600810263,6224,793.73,4,4,2012-11-20,2014-05-29,18,88.19,Loyal
19299,Carrie Browning,United Kingdom,2,1587.4075,7670721.035475045,3219,793.7,3,3,2012-08-08,2014-03-13,19,83.55,Loyal
19263,Nina Chande,United Kingdom,2,1587.4075,7670721.035475045,3219,793.7,3,3,2012-08-10,2014-04-18,20,79.37,Loyal
14025,Robert Alexander,Northwest,2,1586.3775,16084942.547585148,4594,793.19,6,6,2012-06-30,2014-05-07,23,68.97,Loyal
19323,Jeremy Rogers,France,2,1584.76,7251555.646926051,2672,792.38,4,4,2013-01-07,2013-12-28,11,144.07,Regular
15325,Elijah Hayes,Northwest,2,1584.76,16084942.547585148,4594,792.38,4,4,2012-08-11,2014-04-15,20,79.24,Loyal
19338,Paula Dominguez,France,2,1583.45,7251555.646926051,2672,791.73,4,4,2013-01-25,2014-01-16,12,131.95,Regular
14003,Angel Ramirez,Northwest,2,1579.3975,16084942.547585148,4594,789.7,5,5,2012-06-18,2014-03-02,21,75.21,Loyal
19302,Brad Xie,United Kingdom,2,1577.3875,7670721.035475045,3219,788.69,5,5,2012-09-17,2014-05-11,20,78.87,Loyal
15314,Eduardo Torres,Southwest,2,1576.45,24184609.600810263,6224,788.23,5,5,2012-08-12,2014-04-17,20,78.82,Loyal
14023,Beth Carlson,Southwest,2,1575.4175,24184609.600810263,6224,787.71,3,3,2012-07-19,2014-05-22,22,71.61,Loyal
19337,Bonnie Luo,United Kingdom,2,1575.4175,7670721.035475045,3219,787.71,3,3,2012-11-10,2014-05-17,18,87.52,Loyal
19278,Willie Sun,United Kingdom,2,1575.4175,7670721.035475045,3219,787.71,3,3,2012-08-08,2014-04-05,20,78.77,Loyal
15288,Logan Perry,Southwest,2,1574.46,24184609.600810263,6224,787.23,3,3,2012-07-01,2014-04-29,21,74.97,Loyal
15427,Jade Murphy,Southwest,2,1574.46,24184609.600810263,6224,787.23,3,3,2012-11-09,2014-05-14,18,87.47,Loyal
15289,Katelyn Gray,Southwest,2,1574.46,24184609.600810263,6224,787.23,3,3,2012-07-23,2014-04-01,21,74.97,Loyal
19258,Douglas Mehta,United Kingdom,2,1574.4175,7670721.035475045,3219,787.21,3,3,2012-07-24,2014-04-10,21,74.97,Loyal
19441,Dale She,France,2,1567.46,7251555.646926051,2672,783.73,4,4,2013-03-22,2014-04-02,13,120.57,Regular
15409,Eduardo Cooper,Northwest,2,1567.46,16084942.547585148,4594,783.73,4,4,2012-11-05,2014-04-22,17,92.2,Loyal
21055,Kristi Carlson,Germany,2,1566.78,4915407.595885038,2623,783.39,7,6,2014-01-13,2014-05-10,4,391.7,Regular
26373,Mariah Reed,Canada,2,1565.9075,16355770.454862092,4067,782.95,4,4,2012-09-20,2014-01-08,16,97.87,Loyal
19322,Gerald Romero,United Kingdom,2,1565.4275,7670721.035475045,3219,782.71,2,2,2012-10-11,2014-05-11,19,82.39,Loyal
25022,Patricia Perez,Australia,2,1564.9175,10655335.959317066,6843,782.46,3,3,2013-01-14,2014-03-27,14,111.78,Regular
19312,Valerie Zheng,United Kingdom,2,1564.6975,7670721.035475045,3219,782.35,4,4,2012-10-05,2014-04-07,18,86.93,Loyal
14728,Elizabeth Henderson,Northwest,2,1563.0682000000002,16084942.547585148,4594,781.53,4,4,2011-12-24,2014-01-23,25,62.52,VIP
14727,Anna Bryant,Northwest,2,1563.0682000000002,16084942.547585148,4594,781.53,4,4,2011-12-08,2014-01-13,25,62.52,VIP
14581,Kevin Adams,Northwest,2,1563.0482000000002,16084942.547585148,4594,781.52,6,6,2011-08-06,2013-12-01,28,55.82,VIP
19186,Bob Garcia,United Kingdom,2,1562.4075,7670721.035475045,3219,781.2,3,3,2012-06-22,2014-03-30,21,74.4,Loyal
19446,Bridget Nath,France,2,1560.43,7251555.646926051,2672,780.22,3,3,2013-03-18,2014-05-14,14,111.46,Regular
15472,Jennifer Torres,Northwest,2,1560.43,16084942.547585148,4594,780.22,3,3,2012-10-31,2014-05-18,19,82.13,Loyal
15525,Marie Gonzalez,Southwest,2,1560.43,24184609.600810263,6224,780.22,3,3,2013-01-01,2014-05-11,16,97.53,Loyal
25021,Edwin Sharma,Australia,2,1554.4075,10655335.959317066,6843,777.2,4,4,2013-01-05,2014-03-10,14,111.03,Regular
26321,Randall Blanco,Canada,2,1554.4075,16355770.454862092,4067,777.2,4,4,2012-09-18,2013-12-06,15,103.63,Loyal
15506,Evan Sanders,Southwest,2,1552.48,24184609.600810263,6224,776.24,2,2,2012-12-23,2014-05-07,17,91.32,Loyal
15473,Abigail Jenkins,Southwest,2,1552.48,24184609.600810263,6224,776.24,2,2,2012-10-30,2014-05-02,19,81.71,Loyal
15252,Jada Murphy,Northwest,2,1552.48,16084942.547585148,4594,776.24,2,2,2012-07-26,2014-03-29,20,77.62,Loyal
15191,Andres Kumar,Southwest,2,1552.48,24184609.600810263,6224,776.24,2,2,2012-06-09,2014-03-04,21,73.93,Loyal
15189,Kayla Russell,Northwest,2,1552.48,16084942.547585148,4594,776.24,2,2,2012-06-25,2014-03-17,21,73.93,Loyal
15343,Carson Barnes,Southwest,2,1552.48,24184609.600810263,6224,776.24,2,2,2012-08-31,2014-04-27,20,77.62,Loyal
25020,Walter Romero,Australia,2,1549.4175,10655335.959317066,6843,774.71,3,3,2012-12-29,2014-03-03,15,103.29,Loyal
26529,Jasmine Davis,Canada,2,1549.4175,16355770.454862092,4067,774.71,3,3,2012-12-21,2014-01-10,13,119.19,Regular
19308,Casey Rai,United Kingdom,2,1549.4175,7670721.035475045,3219,774.71,3,3,2012-09-13,2014-05-15,20,77.47,Loyal
21065,Robert Thompson,Germany,2,1549.1100000000001,4915407.595885038,2623,774.56,5,5,2014-01-19,2014-05-14,4,387.28,Regular
14559,Ashley Washington,Southwest,2,1547.5682000000002,24184609.600810263,6224,773.78,4,4,2011-06-18,2013-11-03,29,53.36,VIP
14912,Emma Taylor,Southwest,2,1547.5682000000002,24184609.600810263,6224,773.78,4,4,2012-03-30,2014-03-15,24,64.48,Loyal
14653,Troy Fernandez,Southwest,2,1547.5682000000002,24184609.600810263,6224,773.78,4,4,2011-12-25,2014-01-05,25,61.9,VIP
14639,Jeremiah Howard,Southwest,2,1547.5682000000002,24184609.600810263,6224,773.78,4,4,2011-10-15,2013-12-15,26,59.52,VIP
25010,Misty Kumar,Australia,2,1540.4275,10655335.959317066,6843,770.21,2,2,2012-12-17,2014-03-21,15,102.7,Loyal
19253,Gabrielle Ross,United Kingdom,2,1540.4275,7670721.035475045,3219,770.21,2,2,2012-07-14,2014-03-22,20,77.02,Loyal
14645,Isaac Kelly,Southwest,2,1538.5782,24184609.600810263,6224,769.29,3,3,2011-11-24,2014-01-17,26,59.18,VIP
14757,Elizabeth Garcia,Southwest,2,1538.5782,24184609.600810263,6224,769.29,3,3,2012-03-19,2014-02-08,23,66.89,Loyal
14915,Katherine Howard,Northwest,2,1538.5782,16084942.547585148,4594,769.29,3,3,2012-05-11,2014-03-30,22,69.94,Loyal
14636,Kelly Powell,Northwest,2,1538.5782,16084942.547585148,4594,769.29,3,3,2011-10-23,2013-12-10,26,59.18,VIP
14902,Arianna Diaz,Southwest,2,1538.5782,24184609.600810263,6224,769.29,3,3,2012-04-14,2014-03-03,23,66.89,Loyal
14616,Emma Sandberg,Southwest,2,1538.5782,24184609.600810263,6224,769.29,3,3,2011-10-26,2013-12-07,26,59.18,VIP
14560,Kelvin Huang,Southwest,2,1538.5782,24184609.600810263,6224,769.29,3,3,2011-06-07,2013-11-01,29,53.05,VIP
14650,Adam Perry,Northwest,2,1538.5782,16084942.547585148,4594,769.29,3,3,2011-11-27,2014-01-20,26,59.18,VIP
14634,Amber Baker,Northwest,2,1538.5782,16084942.547585148,4594,769.29,3,3,2011-10-30,2013-12-26,26,59.18,VIP
17982,Francisco Mehta,France,2,1538.5582000000002,7251555.646926051,2672,769.28,5,5,2011-10-19,2013-09-04,23,66.89,Loyal
14617,Aaron Flores,Northwest,2,1538.5582,16084942.547585148,4594,769.28,5,5,2011-10-12,2013-12-13,26,59.18,VIP
14646,Dylan Garcia,Southwest,2,1538.5582,24184609.600810263,6224,769.28,5,5,2011-11-25,2014-01-02,26,59.18,VIP
30001,Christinia McDonald,Germany,2,1538.172,4915407.595885038,2623,769.09,2,2,2013-08-30,2013-11-30,3,512.72,Regular
14740,Jenna Scott,Southwest,2,1533.5582,24184609.600810263,6224,766.78,5,5,2012-01-31,2014-02-04,25,61.34,VIP
14913,Chloe Roberts,Southwest,2,1533.5582,24184609.600810263,6224,766.78,5,5,2012-05-14,2014-03-20,22,69.71,Loyal
29723,Ed Dudenhoefer,Germany,4,1528.2776000000001,4915407.595885038,2623,382.07,4,3,2013-06-30,2014-03-30,9,169.81,Regular
14752,Seth Turner,Southwest,2,1528.0682000000002,24184609.600810263,6224,764.03,4,4,2012-03-29,2014-02-20,23,66.44,Loyal
14652,Russell Luo,Southwest,2,1528.0682000000002,24184609.600810263,6224,764.03,4,4,2011-11-22,2014-01-27,26,58.77,VIP
14558,Marcel Truempy,Northwest,2,1528.0682000000002,16084942.547585148,4594,764.03,4,4,2011-06-27,2013-11-11,29,52.69,VIP
30079,John Tippett,Germany,3,1525.392,4915407.595885038,2623,508.46,4,3,2013-10-30,2014-01-29,3,508.46,Regular
29650,Forrest Chandler,Southwest,4,1524.75,24184609.600810263,6224,381.19,7,5,2013-05-30,2014-03-01,10,152.48,Regular
18004,Tonya Shen,France,2,1518.5782000000002,7251555.646926051,2672,759.29,3,3,2011-11-10,2013-10-01,23,66.03,Loyal
17975,Candace Sai,France,2,1518.5782000000002,7251555.646926051,2672,759.29,3,3,2011-08-31,2013-07-12,23,66.03,Loyal
18148,Jaclyn Huang,France,2,1518.5782,7251555.646926051,2672,759.29,3,3,2012-03-17,2013-10-09,19,79.93,Loyal
14744,Elijah Yang,Northwest,2,1505.8582000000001,16084942.547585148,4594,752.93,5,5,2012-01-31,2014-02-21,25,60.23,VIP
14577,Natalie Rogers,Northwest,2,1505.8582000000001,16084942.547585148,4594,752.93,5,5,2011-07-29,2013-12-09,29,51.93,VIP
26673,Austin Alexander,Australia,2,1505.76,10655335.959317066,6843,752.88,5,5,2013-01-17,2013-07-18,6,250.96,Regular
14747,Aidan Wood,Southwest,2,1503.5782,24184609.600810263,6224,751.79,3,3,2012-02-15,2014-02-28,24,62.65,Loyal
15005,Adrian Cooper,Southwest,2,1503.5782,24184609.600810263,6224,751.79,3,3,2012-05-17,2014-03-14,22,68.34,Loyal
14565,Natalie Hernandez,Southwest,2,1503.5782,24184609.600810263,6224,751.79,3,3,2011-07-06,2013-11-23,28,53.7,VIP
14895,Connor Hernandez,Southwest,2,1503.5782,24184609.600810263,6224,751.79,3,3,2012-04-01,2014-03-11,23,65.37,Loyal
14894,James Baker,Northwest,2,1503.5782,16084942.547585148,4594,751.79,3,3,2012-04-29,2014-03-06,23,65.37,Loyal
14738,Ethan Garcia,Southwest,2,1503.5782,24184609.600810263,6224,751.79,3,3,2012-02-11,2014-01-31,23,65.37,Loyal
14520,Bonnie Xu,Northwest,2,1503.5782,16084942.547585148,4594,751.79,3,3,2011-06-06,2013-11-07,29,51.85,VIP
14591,Charles Harris,Southwest,2,1500.8682,24184609.600810263,6224,750.43,4,4,2011-09-07,2013-12-09,27,55.59,VIP
14739,Charles Gonzalez,Southwest,2,1500.8682,24184609.600810263,6224,750.43,4,4,2012-02-23,2014-02-16,24,62.54,Loyal
14754,Grant Pal,Northwest,2,1500.8682,16084942.547585148,4594,750.43,4,4,2012-03-06,2014-02-24,23,65.26,Loyal
11300,Fernando Barnes,Canada,27,1500.5200000000002,16355770.454862092,4067,55.57,67,28,2013-07-03,2014-06-02,11,136.41,Regular
14891,Kyle Hayes,Southwest,2,1498.5782,24184609.600810263,6224,749.29,3,3,2012-04-14,2014-03-16,23,65.16,Loyal
15016,Daniel Clark,Southwest,2,1498.5782,24184609.600810263,6224,749.29,3,3,2012-05-06,2014-03-11,22,68.12,Loyal
14726,Zachary Yang,Northwest,2,1483.5682000000002,16084942.547585148,4594,741.78,4,4,2011-12-25,2014-01-21,25,59.34,VIP
14576,Anna Price,Northwest,2,1476.5382,16084942.547585148,4594,738.27,3,3,2011-07-13,2013-12-11,29,50.92,VIP
14852,Adam Gonzalez,Southwest,2,1468.5882000000001,24184609.600810263,6224,734.29,2,2,2012-03-05,2014-02-12,23,63.85,Loyal
14589,Mackenzie Cook,Southwest,2,1468.5882000000001,24184609.600810263,6224,734.29,2,2,2011-08-29,2013-12-15,28,52.45,VIP
14892,Savannah Sanders,Southwest,2,1468.5882000000001,24184609.600810263,6224,734.29,2,2,2012-04-14,2014-03-16,23,63.85,Loyal
14580,Kyle Diaz,Southwest,2,1468.5882000000001,24184609.600810263,6224,734.29,2,2,2011-08-16,2013-12-01,28,52.45,VIP
14753,Austin Foster,Northwest,2,1468.5882000000001,16084942.547585148,4594,734.29,2,2,2012-03-02,2014-02-23,23,63.85,Loyal
14722,Sharon Carson,Northwest,2,1468.5882000000001,16084942.547585148,4594,734.29,2,2,2011-12-31,2014-01-04,25,58.74,VIP
14610,Lauren Jenkins,Northwest,2,1468.5882000000001,16084942.547585148,4594,734.29,2,2,2011-09-05,2013-12-26,27,54.39,VIP
11200,Jason Griffin,Canada,27,1463.38,16355770.454862092,4067,54.2,55,26,2013-07-10,2014-06-22,11,133.03,Regular
29733,Shannon Elliott,Southwest,2,1440.8086,24184609.600810263,6224,720.4,4,2,2011-08-01,2012-01-29,5,288.16,Regular
11277,Charles Jackson,Canada,27,1434.9900000000005,16355770.454862092,4067,53.15,65,26,2013-07-05,2014-06-18,11,130.45,Regular
15893,Yolanda Xu,Northwest,2,1428.94,16084942.547585148,4594,714.47,5,5,2013-04-12,2013-11-23,7,204.13,Regular
15552,Tyler Lewis,Northwest,2,1426.46,16084942.547585148,4594,713.23,5,5,2013-01-19,2013-06-27,5,285.29,Regular
29741,Janeth Esteves,United Kingdom,3,1424.4863999999998,7670721.035475045,3219,474.83,4,4,2013-07-31,2014-05-01,10,142.45,Regular
15986,Dalton Sanchez,Southwest,2,1422.94,24184609.600810263,6224,711.47,6,6,2013-05-07,2013-12-14,7,203.28,Regular
15886,Matthew Brown,Southwest,2,1422.46,24184609.600810263,6224,711.23,4,4,2013-04-26,2013-09-11,5,284.49,Regular
15827,Danielle Ward,Northwest,2,1418.92,16084942.547585148,4594,709.46,7,7,2013-03-21,2013-08-27,5,283.78,Regular
15865,Isabel Price,Southwest,2,1416.95,24184609.600810263,6224,708.48,5,5,2013-03-24,2013-09-14,6,236.16,Regular
15908,David Wilson,Southwest,2,1413.93,24184609.600810263,6224,706.97,6,6,2013-04-28,2013-12-12,8,176.74,Regular
26547,Barbara Beck,Australia,2,1407.96,10655335.959317066,6843,703.98,4,4,2012-11-18,2014-05-05,18,78.22,Loyal
27362,Alex Cooper,Australia,2,1407.45,10655335.959317066,6843,703.73,5,5,2013-04-29,2013-11-04,7,201.06,Regular
15987,Nicole Kelly,Northwest,2,1404.95,16084942.547585148,4594,702.48,4,4,2013-05-23,2014-01-24,8,175.62,Regular
15892,Pamela Srini,Northwest,2,1401.46,16084942.547585148,4594,700.73,5,5,2013-03-30,2013-11-27,8,175.18,Regular
26918,Krista Hernandez,Australia,2,1399.94,10655335.959317066,6843,699.97,6,6,2013-03-26,2014-05-11,14,100.0,Regular
29766,Bob Gage,Canada,2,1399.788,16355770.454862092,4067,699.89,2,2,2012-12-31,2014-03-31,15,93.32,Loyal
27473,Gabriel Lal,Australia,2,1398.46,10655335.959317066,6843,699.23,4,4,2013-05-10,2014-05-30,12,116.54,Regular
15902,Robert Diaz,Northwest,2,1397.95,16084942.547585148,4594,698.98,5,5,2013-04-04,2013-11-05,7,199.71,Regular
15885,Garrett Sanchez,Northwest,2,1397.95,16084942.547585148,4594,698.98,5,5,2013-04-01,2013-09-27,5,279.59,Regular
26560,Lindsey Shen,Australia,2,1396.44,10655335.959317066,6843,698.22,6,6,2012-11-10,2014-05-03,18,77.58,Loyal
15904,Janice Bennett,Southwest,2,1394.95,24184609.600810263,6224,697.48,4,4,2013-04-17,2013-10-31,6,232.49,Regular
19475,Mandy Ye,France,2,1394.93,7251555.646926051,2672,697.47,6,6,2013-04-14,2013-06-19,2,697.47,Regular
19503,Bridget Luo,France,2,1391.95,7251555.646926051,2672,695.98,5,5,2013-05-07,2013-08-01,3,463.98,Regular
15994,Olivia Blue,Northwest,2,1391.95,16084942.547585148,4594,695.98,5,5,2013-05-17,2013-12-31,7,198.85,Regular
26667,Jillian Patel,Australia,2,1390.95,10655335.959317066,6843,695.48,5,5,2013-01-02,2013-07-13,6,231.83,Regular
26658,Darryl Liang,Australia,2,1390.95,10655335.959317066,6843,695.48,5,5,2012-12-14,2013-06-13,6,231.83,Regular
27346,Leslie Dominguez,Australia,2,1390.95,10655335.959317066,6843,695.48,5,5,2013-04-11,2013-10-04,6,231.83,Regular
15763,Xavier Young,Northwest,2,1387.95,16084942.547585148,4594,693.98,5,5,2013-02-08,2013-08-23,6,231.33,Regular
27471,Susan Gao,Australia,2,1386.48,10655335.959317066,6843,693.24,3,3,2013-05-20,2014-05-28,12,115.54,Regular
27489,Haley Hall,Australia,2,1383.45,10655335.959317066,6843,691.73,5,5,2013-05-02,2014-05-26,12,115.29,Regular
27355,Nelson Suarez,Australia,2,1383.45,10655335.959317066,6843,691.73,5,5,2013-04-10,2013-11-09,7,197.64,Regular
19504,Dominic Garcia,France,2,1382.97,7251555.646926051,2672,691.49,3,3,2013-05-21,2013-09-25,4,345.74,Regular
27483,Thomas Shan,Australia,2,1382.46,10655335.959317066,6843,691.23,4,4,2013-05-04,2014-05-17,12,115.21,Regular
27348,Clayton Zhou,Australia,2,1382.46,10655335.959317066,6843,691.23,4,4,2013-04-11,2013-11-18,7,197.49,Regular
15909,Cassidy Ross,Southwest,2,1380.25,24184609.600810263,6224,690.13,5,5,2013-04-23,2013-12-19,8,172.53,Regular
15862,Sriniwa Narayanan,Southwest,2,1379.95,24184609.600810263,6224,689.98,4,4,2013-03-17,2013-08-04,5,275.99,Regular
15901,Taylor Bryant,Northwest,2,1376.97,16084942.547585148,4594,688.49,3,3,2013-04-04,2013-11-02,7,196.71,Regular
15890,James Russell,Southwest,2,1375.26,24184609.600810263,6224,687.63,4,4,2013-04-22,2013-10-23,6,229.21,Regular
15561,Angel Young,Northwest,2,1375.26,16084942.547585148,4594,687.63,4,4,2013-02-01,2013-07-23,5,275.05,Regular
15551,Kaylee Gray,Northwest,2,1375.26,16084942.547585148,4594,687.63,4,4,2013-01-22,2013-06-03,5,275.05,Regular
15553,Ivan Lopez,Southwest,2,1372.95,24184609.600810263,6224,686.48,5,5,2013-01-20,2013-06-07,5,274.59,Regular
15903,Abigail Barnes,Southwest,2,1372.95,24184609.600810263,6224,686.48,5,5,2013-04-29,2013-11-05,7,196.14,Regular
15882,Maurice Xie,Northwest,2,1372.46,16084942.547585148,4594,686.23,4,4,2013-02-28,2013-09-15,7,196.07,Regular
15555,Hailey Barnes,Southwest,2,1371.95,24184609.600810263,6224,685.98,5,5,2013-02-16,2013-06-18,4,342.99,Regular
